index,lat,long
754,-37.4094884805,-37.4094884805
557,-25.9743978113,-25.9743978113
36,-33.0575795104,-33.0575795104
734,-31.6415869929,-31.6415869929
759,-71.4242580906,-71.4242580906
313,-71.4727725537,-71.4727725537
930,-40.235276187,-40.235276187
116,-30.2316243411,-30.2316243411
244,-27.0528096091,-27.0528096091
920,-27.2986518637,-27.2986518637
204,-26.1083185847,-26.1083185847
42,-28.1867056409,-28.1867056409
1051,-33.9407953239,-33.9407953239
622,-27.7544343218,-27.7544343218
583,-30.2321152266,-30.2321152266
801,-27.0708984035,-27.0708984035
469,-31.8662062766,-31.8662062766
842,-28.6349560169,-28.6349560169
758,-28.8937432016,-28.8937432016
489,-30.0747329376,-30.0747329376
761,-30.8178953872,-30.8178953872
839,-34.8548903736,-34.8548903736
353,-28.1566387065,-28.1566387065
777,-32.4703939728,-32.4703939728
689,-33.3217529257,-33.3217529257
934,-21.4286120948,-21.4286120948
517,-50.8342565174,-50.8342565174
175,-25.6821267549,-25.6821267549
380,-26.2488772797,-26.2488772797
1002,-31.1307528686,-31.1307528686
255,-30.1073691958,-30.1073691958
608,-23.3644462841,-23.3644462841
320,-22.6611611212,-22.6611611212
931,-29.7649958559,-29.7649958559
627,-28.4997309863,-28.4997309863
80,-24.8537825717,-24.8537825717
500,-31.2948330019,-31.2948330019
237,-33.6499803381,-33.6499803381
406,-34.7838826564,-34.7838826564
979,-32.3242104261,-32.3242104261
521,-71.5174919506,-71.5174919506
945,-24.929771773,-24.929771773
669,-41.55834021,-41.55834021
748,-23.9555494086,-23.9555494086
416,-23.1846444407,-23.1846444407
150,-28.7846652447,-28.7846652447
220,-44.1806021277,-44.1806021277
419,-27.7061434992,-27.7061434992
615,-25.3691347148,-25.3691347148
429,-29.5612183379,-29.5612183379
317,-33.4233662137,-33.4233662137
799,-27.3766758988,-27.3766758988
40,-28.5442385133,-28.5442385133
711,-34.108767898,-34.108767898
663,-31.0468360679,-31.0468360679
30,-28.4363969991,-28.4363969991
904,-24.9611687796,-24.9611687796
410,-29.6962880775,-29.6962880775
525,-27.0307601583,-27.0307601583
347,-29.1684109988,-29.1684109988
341,-29.341625213,-29.341625213
546,-32.6215755894,-32.6215755894
386,-37.8569525035,-37.8569525035
875,-28.4527266313,-28.4527266313
888,-32.9059758928,-32.9059758928
1034,-36.2218659057,-36.2218659057
783,-37.7813158837,-37.7813158837
640,-40.9062691126,-40.9062691126
800,-36.3334733272,-36.3334733272
79,-25.009531028,-25.009531028
809,-26.9823980436,-26.9823980436
294,-33.1980908557,-33.1980908557
762,-24.7003557226,-24.7003557226
602,-28.5773695359,-28.5773695359
315,-35.5456495308,-35.5456495308
672,-53.1615097895,-53.1615097895
805,-30.7608621221,-30.7608621221
1013,-31.4816713605,-31.4816713605
446,-33.2106985864,-33.2106985864
409,-25.195500506,-25.195500506
626,-27.5260847101,-27.5260847101
182,-32.8766769868,-32.8766769868
858,-35.6135463451,-35.6135463451
684,-27.1133729692,-27.1133729692
439,-26.8409283347,-26.8409283347
478,-47.9520302261,-47.9520302261
1003,-37.740573729,-37.740573729
344,-42.720991161,-42.720991161
944,-26.4943547809,-26.4943547809
154,-28.6776895347,-28.6776895347
391,-27.9049967808,-27.9049967808
693,-27.37063132,-27.37063132
325,-34.7433166587,-34.7433166587
440,-42.9627676268,-42.9627676268
1022,-34.6113934011,-34.6113934011
467,-22.705911282,-22.705911282
725,-31.776822189,-31.776822189
795,-28.3112506359,-28.3112506359
817,-28.3941424624,-28.3941424624
159,-28.8343334892,-28.8343334892
765,-32.1722725516,-32.1722725516
390,-25.146816975,-25.146816975
947,-42.4903405404,-42.4903405404
612,-38.0174181416,-38.0174181416
230,-27.7282750764,-27.7282750764
110,-34.4311381241,-34.4311381241
17,-31.0366293957,-31.0366293957
210,-33.0449915757,-33.0449915757
986,-29.7906834768,-29.7906834768
855,-25.5208355731,-25.5208355731
972,-30.8359963535,-30.8359963535
47,-31.1074554719,-31.1074554719
480,-30.8631322871,-30.8631322871
846,-31.5452487841,-31.5452487841
212,-23.0451052359,-23.0451052359
903,-25.9709185436,-25.9709185436
594,-35.845750277,-35.845750277
484,-33.5527692359,-33.5527692359
1011,-31.352988482,-31.352988482
1048,-25.6126359674,-25.6126359674
918,-28.7430142162,-28.7430142162
488,-32.8236134736,-32.8236134736
806,-26.400673105,-26.400673105
397,-26.9773344331,-26.9773344331
140,-36.8906125289,-36.8906125289
214,-30.809414572,-30.809414572
793,-27.0660407777,-27.0660407777
146,-27.2846582845,-27.2846582845
641,-35.3345928638,-35.3345928638
336,-31.0740431598,-31.0740431598
260,-30.7043024879,-30.7043024879
786,-41.4664821668,-41.4664821668
411,-37.416382144,-37.416382144
1015,-37.8367454113,-37.8367454113
209,-32.7485342161,-32.7485342161
953,-39.6648789317,-39.6648789317
119,-28.4513340949,-28.4513340949
830,-49.1369091926,-49.1369091926
494,-33.4356621586,-33.4356621586
56,-33.4179044109,-33.4179044109
232,-37.4258166413,-37.4258166413
864,-57.2823453354,-57.2823453354
339,-29.0444838239,-29.0444838239
191,-23.3399833354,-23.3399833354
878,-33.9602155281,-33.9602155281
938,-29.8280991135,-29.8280991135
274,-34.7454685293,-34.7454685293
464,-38.214791544,-38.214791544
369,-29.3969815759,-29.3969815759
884,-33.3562703319,-33.3562703319
165,-32.3118251321,-32.3118251321
940,-34.6922950684,-34.6922950684
510,-27.9978756517,-27.9978756517
1032,-33.2264553405,-33.2264553405
883,-35.2745253381,-35.2745253381
610,-49.5076284252,-49.5076284252
109,-33.4517163866,-33.4517163866
415,-26.7847702368,-26.7847702368
589,-36.5324467219,-36.5324467219
737,-28.0527506259,-28.0527506259
35,-30.5473589194,-30.5473589194
719,-43.3432849062,-43.3432849062
477,-31.2599091105,-31.2599091105
75,-35.9518464058,-35.9518464058
1016,-28.1238784561,-28.1238784561
170,-37.9665867527,-37.9665867527
908,-48.7214811297,-48.7214811297
701,-27.8225549103,-27.8225549103
569,-24.651006888,-24.651006888
384,-34.1587193045,-34.1587193045
650,-36.9455056939,-36.9455056939
665,-40.1572272731,-40.1572272731
507,-28.239781861,-28.239781861
983,-30.8715983891,-30.8715983891
470,-32.6101997538,-32.6101997538
256,-29.1081419025,-29.1081419025
506,-33.7898405579,-33.7898405579
917,-26.4177932366,-26.4177932366
656,-27.9924220079,-27.9924220079
46,-24.5550827885,-24.5550827885
658,-42.5840379996,-42.5840379996
924,-34.5007990495,-34.5007990495
487,-40.5005822502,-40.5005822502
586,-45.7322134542,-45.7322134542
329,-29.169180231,-29.169180231
607,-31.4087364833,-31.4087364833
326,-32.895562166,-32.895562166
28,-25.0664689249,-25.0664689249
568,-34.1725717709,-34.1725717709
22,-47.9814468376,-47.9814468376
703,-29.2837708182,-29.2837708182
9,-28.6244300686,-28.6244300686
450,-49.3760986786,-49.3760986786
275,-31.0750911401,-31.0750911401
152,-32.5831249468,-32.5831249468
139,-27.1689272914,-27.1689272914
158,-35.2664841796,-35.2664841796
156,-35.7353786296,-35.7353786296
459,-30.8563231575,-30.8563231575
168,-40.4088721414,-40.4088721414
571,-34.4718856291,-34.4718856291
327,-36.5307715585,-36.5307715585
778,-33.3234830629,-33.3234830629
291,-36.8387583059,-36.8387583059
961,-65.9788595153,-65.9788595153
907,-25.9938502507,-25.9938502507
849,-37.3554976351,-37.3554976351
949,-35.6028220362,-35.6028220362
197,-30.2570146219,-30.2570146219
171,-33.3225645587,-33.3225645587
597,-27.7970889235,-27.7970889235
549,-31.9814366199,-31.9814366199
670,-26.9018097672,-26.9018097672
580,-53.2313199869,-53.2313199869
771,-47.0545588049,-47.0545588049
542,-33.8943908657,-33.8943908657
696,-38.4918369923,-38.4918369923
258,-23.7252145865,-23.7252145865
866,-49.219559054,-49.219559054
773,-33.2240491993,-33.2240491993
768,-24.8980541526,-24.8980541526
108,-26.3618269451,-26.3618269451
7,-34.6092805874,-34.6092805874
196,-29.4992673904,-29.4992673904
157,-37.8059861545,-37.8059861545
654,-24.1529479571,-24.1529479571
11,-30.6211903649,-30.6211903649
280,-30.5534384087,-30.5534384087
856,-29.655673125,-29.655673125
18,-49.7707768664,-49.7707768664
721,-31.7492045991,-31.7492045991
187,-28.4119688271,-28.4119688271
880,-33.591700866,-33.591700866
418,-29.0274260227,-29.0274260227
33,-38.2755686466,-38.2755686466
857,-26.8084788002,-26.8084788002
337,-25.6931272704,-25.6931272704
902,-23.3233753565,-23.3233753565
508,-29.3759073419,-29.3759073419
605,-33.6203628247,-33.6203628247
694,-31.5932999155,-31.5932999155
797,-29.9256601221,-29.9256601221
238,-30.0579950813,-30.0579950813
262,-37.2461829296,-37.2461829296
1018,-25.5746207014,-25.5746207014
135,-26.2126427107,-26.2126427107
738,-26.6498581958,-26.6498581958
65,-29.5175798252,-29.5175798252
141,-32.8755098298,-32.8755098298
537,-29.8197104563,-29.8197104563
226,-29.1126972392,-29.1126972392
54,-25.2166956556,-25.2166956556
282,-29.4688042699,-29.4688042699
266,-28.4875920713,-28.4875920713
71,-31.489274601,-31.489274601
350,-36.7690544447,-36.7690544447
136,-32.3867167296,-32.3867167296
717,-46.6239143632,-46.6239143632
575,-33.746077652,-33.746077652
745,-40.4411065959,-40.4411065959
836,-30.8401532303,-30.8401532303
677,-39.5633925784,-39.5633925784
965,-30.7723849558,-30.7723849558
122,-28.0669932592,-28.0669932592
414,-30.5466850554,-30.5466850554
905,-35.7981068347,-35.7981068347
743,-53.0950210273,-53.0950210273
848,-36.2435239857,-36.2435239857
891,-32.2731210214,-32.2731210214
678,-59.6819592692,-59.6819592692
348,-27.4763384856,-27.4763384856
950,-34.6726896118,-34.6726896118
100,-30.9304746816,-30.9304746816
491,-42.905336303,-42.905336303
67,-30.7915641312,-30.7915641312
303,-32.6338901264,-32.6338901264
570,-42.8862744319,-42.8862744319
667,-30.382261436,-30.382261436
234,-30.7828075106,-30.7828075106
997,-34.9425762917,-34.9425762917
881,-34.7803209949,-34.7803209949
198,-26.4242250398,-26.4242250398
379,-34.031372651,-34.031372651
309,-29.1853454768,-29.1853454768
617,-35.7813592142,-35.7813592142
716,-29.4362027883,-29.4362027883
121,-40.4825892253,-40.4825892253
655,-34.7795403934,-34.7795403934
94,-29.9163567059,-29.9163567059
914,-33.2309127676,-33.2309127676
600,-35.3992579932,-35.3992579932
567,-29.1835485953,-29.1835485953
127,-28.5721522395,-28.5721522395
407,-23.0372962783,-23.0372962783
796,-31.7895615359,-31.7895615359
832,-26.3393498756,-26.3393498756
70,-25.1824285074,-25.1824285074
518,-35.2934462301,-35.2934462301
794,-40.7460154782,-40.7460154782
851,-26.8308709346,-26.8308709346
744,-33.7140681755,-33.7140681755
248,-31.1818474898,-31.1818474898
299,-33.7090297112,-33.7090297112
354,-31.1707065302,-31.1707065302
1055,-30.0573614779,-30.0573614779
860,-29.0339265766,-29.0339265766
201,-26.7137322907,-26.7137322907
368,-37.9375472001,-37.9375472001
511,-29.9881344578,-29.9881344578
442,-27.4435187138,-27.4435187138
218,-28.8184511379,-28.8184511379
840,-26.5651070236,-26.5651070236
1058,-38.7823577144,-38.7823577144
64,-23.8837689815,-23.8837689815
985,-45.2589058505,-45.2589058505
396,-36.5031638666,-36.5031638666
129,-33.3757464462,-33.3757464462
217,-46.4456747928,-46.4456747928
172,-30.5714342425,-30.5714342425
1041,-24.5646221507,-24.5646221507
99,-35.3991614212,-35.3991614212
333,-32.7065304724,-32.7065304724
559,-29.5766090011,-29.5766090011
873,-38.51071749,-38.51071749
854,-50.5165711041,-50.5165711041
24,-33.3777030327,-33.3777030327
432,-33.1010098983,-33.1010098983
479,-28.6359863413,-28.6359863413
990,-28.3895728138,-28.3895728138
13,-25.803935632,-25.803935632
603,-33.6328511111,-33.6328511111
351,-30.064876573,-30.064876573
843,-30.7166009741,-30.7166009741
825,-36.2618824328,-36.2618824328
648,-30.1088015916,-30.1088015916
72,-33.313918287,-33.313918287
