index,lat,long
734,38.2892937149,51.1468836992
759,1.55254889155,14.4101388759
313,-58.4124605677,-45.5548705834
930,2.47499824706,15.3325882314
116,39.8879546132,52.7455445976
244,16.3491142769,29.2067042613
920,40.2774680031,53.1350579875
204,20.3595615154,33.2171514998
42,38.5202393293,51.3778293137
1051,37.8761655044,50.7337554887
622,27.3640255683,40.2216155526
583,48.3571584733,61.2147484576
801,29.699512609,42.5571025933
469,41.1282897048,53.9858796891
842,22.7058726829,35.5634626673
758,18.9325700316,31.7901600159
489,42.2572839797,55.114873964
761,21.1305409163,33.9881309006
839,30.0518162227,42.909406207
353,24.9923038445,37.8498938288
777,21.0617797202,33.9193697045
689,20.1332357516,32.990825736
934,41.2776268752,54.1352168595
517,-21.9245328998,-9.06694291548
175,24.8891291074,37.7467190917
380,26.9165506433,39.7741406277
1002,12.3918525384,25.2494425228
255,37.093578822,49.9511688064
608,25.0074018164,37.8649918007
320,25.3951895162,38.2527795006
931,25.8597446626,38.7173346469
627,50.9574669974,63.8150569818
80,35.9770352708,48.8346252551
500,45.4267433947,58.2843333791
237,30.439213888,43.2968038723
406,34.4549265115,47.3125164959
979,40.5567722636,53.414362248
521,-0.568714958011,12.2888750263
945,42.4187309551,55.2763209394
669,17.1893455424,30.0469355267
748,22.6639213804,35.5215113648
416,35.8950975368,48.7526875212
150,19.6711170784,32.5287070627
220,3.08718160293,15.9447715873
419,26.6786542655,39.5362442498
615,23.5224366877,36.380026672
429,25.2673983455,38.1249883299
317,27.6974732589,40.5550632432
799,46.4682294445,59.3258194289
40,27.6593833046,40.516973289
711,24.119328143,36.9769181274
663,13.3519772829,26.2095672672
30,22.9059620581,35.7635520425
904,33.9031686785,46.7607586628
410,24.3222345156,37.1798244999
525,27.5579028725,40.4154928568
347,58.3397277233,71.1973177076
341,23.7111069515,36.5686969358
546,33.1362144362,45.9938044205
386,18.5443811792,31.4019711635
875,14.7014518087,27.559041793
888,45.5615232886,58.4191132729
1034,11.7189918535,24.5765818378
783,15.0564017355,27.9139917199
640,1.17607953643,14.0336695208
800,14.5565558369,27.4141458213
79,18.4822483776,31.339838362
809,34.5636667535,47.4212567379
294,24.4642513227,37.321841307
762,47.8980483051,60.7556382895
602,14.6017646562,27.4593546405
315,19.0778260565,31.9354160409
672,-1.52611229364,11.3314776907
805,22.0336494523,34.8912394366
1013,37.5598362744,50.4174262588
446,26.9074692003,39.7650591846
409,32.6077529813,45.4653429657
626,29.1089425784,41.9665325627
182,41.7729035176,54.6304935019
858,7.93486632359,20.7924563079
684,35.5350489039,48.3926388883
439,21.7199527262,34.5775427105
478,-8.33591743337,4.52167255098
1003,28.6639121673,41.5215021516
344,31.6438987368,44.5014887211
944,17.8448115612,30.7024015456
154,24.5109942975,37.3685842818
391,20.0100237357,32.8676137201
693,33.9306277687,46.7882177531
325,25.2012704522,38.0588604365
440,6.69687862815,19.5544686125
1022,34.0357177636,46.8933077479
467,40.3522119595,53.2098019439
725,15.5339904619,28.3915804462
795,34.9625878414,47.8201778257
817,31.2527827805,44.1103727649
159,13.8218991584,26.6794891427
765,35.1376015299,47.9951915142
390,24.6352390808,37.4928290652
947,4.7271863211,17.5847763055
612,18.7846374756,31.6422274599
230,21.3242471376,34.181837122
110,9.65552325692,22.5131132413
17,50.5578646343,63.4154546186
210,27.3098344946,40.1674244789
986,42.3112617588,55.1688517432
855,30.9641886673,43.8217786517
972,38.2723521793,51.1299421636
47,28.4529534046,41.3105433889
480,46.5175867835,59.3751767678
846,43.1546489176,56.0122389019
212,30.8928086537,43.7503986381
903,28.9477665387,41.8053565231
594,36.4535798969,49.3111698813
484,34.9277402956,47.7853302799
1011,35.9595563313,48.8171463157
1048,33.9337921094,46.7913820937
918,13.96532555,26.8229155344
488,22.897956512,35.7555464963
806,29.1317364876,41.9893264719
397,42.866580621,55.7241706054
140,29.6029877879,42.4605777722
214,26.574637945,39.4322279294
793,41.3516706295,54.2092606139
146,25.2766659196,38.1342559039
641,34.6746712589,47.5322612433
336,47.8480548937,60.705644878
260,29.716813809,42.5744037934
786,37.435623557,50.2932135414
411,10.3898718005,23.2474617848
1015,3.31292603923,16.1705160236
209,32.1019447312,44.9595347155
953,14.9747901157,27.8323801001
119,29.1233462635,41.9809362478
830,37.9705580368,50.8281480212
494,26.4413222252,39.2989122095
56,31.8149516808,44.6725416651
232,27.7787789472,40.6363689315
864,-22.5838036995,-9.72621371518
339,39.5597724081,52.4173623925
191,27.1262787656,39.98386875
878,32.4040926568,45.2616826412
938,31.9772260366,44.8348160209
274,47.5227995797,60.380389564
464,25.0395129336,37.897102918
369,25.0418794641,37.8994694484
884,39.4888252043,52.3464151887
165,40.3589777965,53.2165677808
940,31.240753255,44.0983432393
510,34.6552573828,47.5128473672
1032,18.8137111211,31.6713011055
883,33.9720764844,46.8296664687
610,-6.53414433225,6.3234456521
109,16.7702251731,29.6278151574
415,26.345862756,39.2034527403
589,22.6873839577,35.5449739421
737,36.0708017018,48.9283916861
35,37.0281293312,49.8857193155
719,2.6458053986,15.5033953829
477,16.6511734262,29.5087634105
75,24.099797472,36.9573874563
1016,18.3409000603,31.1984900447
170,38.5900472097,51.447637194
908,-5.86101142288,6.99657856147
701,37.9774499303,50.8350399146
569,27.5138151992,40.3714051836
384,34.8168196026,47.6744095869
650,21.8410695014,34.6986594857
665,15.7769196578,28.6345096421
507,33.3099262047,46.167516189
983,37.2294112853,50.0870012697
470,40.476666313,53.3342562974
256,48.6048565279,61.4624465123
506,18.8882713144,31.7458612988
917,33.2063296607,46.063919645
656,29.4466957315,42.3042857159
46,29.4219090244,42.2794990088
658,18.6146239513,31.4722139357
924,30.1132141617,42.9708041461
487,0.972553180183,13.8301431645
586,-6.13730041792,6.72028956643
329,26.5980617483,39.4556517326
607,27.298842448,40.1564324324
326,46.1597649898,59.0173549742
28,36.5851850321,49.4427750165
568,16.5104326141,29.3680225985
22,35.2172867557,48.0748767401
703,35.4876387545,48.3452287388
9,25.405993025,38.2635830093
450,-12.7263491327,0.131240851658
275,12.4535257692,25.3111157536
152,28.4578980843,41.3154880686
139,17.0703852719,29.9279752562
158,30.113365589,42.9709555734
156,48.1446967723,61.0022867567
459,29.4843084179,42.3418984023
168,40.269886938,53.1274769224
571,25.6098118211,38.4674018054
327,33.5375075724,46.3950975568
778,34.469341822,47.3269318064
291,22.2738817631,35.1314717475
961,1.79002578248,14.6476157668
907,30.3922731886,43.249863173
849,12.0663445439,24.9239345283
949,26.9223299351,39.7799199195
197,39.0481408751,51.9057308594
171,50.4094624858,63.2670524701
597,22.5846362969,35.4422262813
549,28.1170026079,40.9745925922
670,24.1101805833,36.9677705676
580,-9.94725657575,2.9103334086
771,16.7619997404,29.6195897247
542,28.3657482632,41.2233382476
696,46.2992819864,59.1568719707
258,48.5193150082,61.3769049925
866,12.3065279262,25.1641179106
773,45.4435737475,58.3011637318
768,24.0978534928,36.9554434771
108,31.8478695624,44.7054595467
7,31.3828112421,44.2404012264
196,40.5145698863,53.3721598706
157,25.8874845941,38.7450745785
654,24.6723386975,37.5299286818
11,27.5141550647,40.3717450491
280,19.2408155327,32.098405517
856,32.1106282823,44.9682182666
18,-12.6384064477,0.219183536614
721,24.7872977447,37.644887729
187,23.1228072123,35.9803971966
880,35.4753307588,48.3329207432
418,31.229624955,44.0872149393
33,15.9523740521,28.8099640365
857,39.7859188878,52.6435088722
337,18.9680145822,31.8256045666
902,40.9478550792,53.8054450636
508,28.771722083,41.6293120673
605,59.5904863486,72.448076333
694,27.2319362606,40.0895262449
797,52.4311944859,65.2887844702
238,32.0151529225,44.8727429068
262,37.4884771053,50.3460670896
1018,30.7613822318,43.6189722162
135,47.5119485475,60.3695385319
738,22.0934720724,34.9510620568
65,22.6224702206,35.480060205
141,55.1052995919,67.9628895762
537,29.4420353186,42.2996253029
226,20.6600869812,33.5176769655
54,33.4205444593,46.2781344437
282,43.359622665,56.2172126494
266,27.9680367162,40.8256267006
71,20.6384284963,33.4960184806
350,3.13762271332,15.9952126977
136,22.6895053486,35.5470953329
717,19.977488102,32.8350780864
575,16.8800583812,29.7376483655
745,24.7123506078,37.5699405921
836,28.5350088674,41.3925988517
677,28.6758710678,41.5334610522
965,8.19290703101,21.0504970154
122,22.0610064337,34.9185964181
414,15.9873211564,28.8449111408
905,40.9558348217,53.8134248061
743,-16.2179002347,-3.36031025033
848,17.5965478775,30.4541378619
891,32.3077068405,45.1652968248
678,7.11721931568,19.9748093
348,26.0199573428,38.8775473272
950,15.5011393175,28.3587293018
100,30.2099719379,43.0675619222
491,-0.789222722864,12.0683672615
67,42.8303032581,55.6878932425
303,56.9007916358,69.7583816202
570,-10.493084403,2.36450558135
667,23.2495469521,36.1071369365
234,35.9828088068,48.8403987911
997,26.0111889082,38.8687788926
881,18.1505515168,31.0081415011
198,23.7062516226,36.563841607
379,27.267594313,40.1251842973
309,23.1719373238,36.0295273081
617,38.827937186,51.6855271704
716,28.1055185177,40.9631085021
121,33.4748516607,46.3324416451
655,9.43038732074,22.2879773051
94,33.6292458985,46.4868358828
914,41.7169248888,54.5745148731
600,12.7707810896,25.628371074
567,20.1350277367,32.9926177211
127,21.7837028856,34.6412928699
407,37.5285821479,50.3861721322
796,32.202726261,45.0603162454
832,33.3994948373,46.2570848216
70,35.0382955137,47.895885498
518,16.9993480171,29.8569380014
794,7.83007770813,20.6876676925
851,36.0423703228,48.8999603072
744,11.8451508385,24.7027408228
248,26.3673261066,39.2249160909
299,33.7154122305,46.5730022148
354,27.0012168521,39.8588068364
1055,21.1841588876,34.0417488719
860,22.0089358355,34.8665258199
201,29.580245916,42.4378359003
368,33.5405871474,46.3981771318
511,27.8525614146,40.7101513989
442,30.7818232961,43.6394132804
218,25.3840326866,38.2416226709
840,41.7715635132,54.6291534976
1058,13.7239011835,26.5814911678
64,27.6005711206,40.4581611049
985,18.9879638832,31.8455538676
396,21.028445749,33.8860357333
129,45.6096089233,58.4671989076
217,50.9803352603,63.8379252447
172,43.4475532698,56.3051432541
1041,18.4921021539,31.3496921382
99,26.2754684781,39.1330584625
333,54.6815501754,67.5391401597
559,22.1600319422,35.0176219265
873,7.79614052808,20.6537305124
854,-13.5939226817,-0.73633269736
24,23.7284310995,36.5860210838
432,39.8665200037,52.724109988
479,23.6469469145,36.5045368989
990,31.3160307394,44.1736207238
13,19.5990898087,32.456679793
603,38.8652216188,51.7228116032
351,25.7877547258,38.6453447102
843,21.4074182949,34.2650082792
825,31.2465327927,44.104122777
648,39.6043245302,52.4619145145
72,44.0964633514,56.9540533358
