index,lat,long
922,15.7871530248,2.42324087295
448,41.9236842644,49.0288642096
177,39.5165553302,58.9699467066
779,30.5384962131,14.5439446084
899,27.4589579578,26.2886855666
130,28.7813653999,52.8828079219
332,29.7497470403,27.2444875869
540,34.770584009,75.8637674108
367,25.3285675549,43.3250592888
628,22.549105309,33.1839275367
403,19.248839354,34.9712532932
915,16.1270634035,31.5411477402
1017,37.855015252,35.984479126
754,20.2049323072,75.1769264546
557,26.303613395,32.8923513769
36,9.074803865,28.029338899
734,31.0317569089,40.6691816953
759,31.5793963711,23.9465685319
313,15.0772183023,-68.6352229988
930,28.677300284,4.93349826847
116,34.364658286,58.6377539827
244,33.9092604559,25.1594749389
920,22.5301378402,61.7385998126
204,25.0590789568,26.9034367315
42,20.8357497837,71.9425600576
1051,17.2679273941,64.0993334134
622,26.2410409152,23.9980311888
583,25.6519045252,70.010356797
801,33.2709665026,37.1579324959
469,15.5526725762,72.5515690451
842,19.5668122519,28.0013910019
758,34.4750457249,31.3579390956
489,29.1067384932,70.6327292735
761,33.4434094005,29.9807317921
839,24.4121100407,50.7292492901
353,29.2055263461,44.5447331045
777,28.1375886446,34.8978784067
689,31.3313867443,29.7195480317
934,39.9920043353,74.6992743379
517,29.7459859042,-36.3111443008
175,23.002363769,27.0509339158
380,24.861947352,46.4814528872
1002,19.7481444885,13.5047554671
255,23.5582007284,68.3952503048
608,17.9546460573,31.3286317355
320,38.2171218547,30.4329078945
931,20.6546297414,31.7471841641
627,38.0719726409,74.7641591193
80,27.4581679219,65.65692398
500,19.1928325035,75.1071031191
237,28.2512907236,41.1561330324
406,19.3977946857,58.5256047071
979,25.9651812354,74.6732356176
521,37.2096638356,21.3338574784
945,39.4709382626,69.5233496683
669,19.4000788162,28.7214914064
748,36.5536417013,34.4359947584
416,33.0241301372,55.3354961575
150,20.7817889495,23.9083764288
220,21.4290853225,18.0351467702
419,17.8959874894,30.1541200113
615,21.7964070145,21.5045029424
429,31.6216401983,43.0373120051
317,25.3018432375,51.0772469977
799,31.1376406891,59.4413428627
40,25.6668189661,39.6053549795
711,27.2127919676,41.6403792926
663,34.9493023921,21.4926704866
30,18.3205220538,36.37719161
904,32.4455873552,54.6598180656
410,35.6227645054,43.1291352732
525,28.2375898701,43.733743793
347,26.3681047156,104.864323699
341,32.7477678305,30.7737872522
546,25.0335628787,41.7306671683
386,26.0684440722,40.0179922727
875,29.5773495585,21.9768795929
888,27.0345770485,70.1017819202
1034,26.5639672727,25.6197424846
783,21.1217390661,26.8895705547
640,18.3928780729,-1.99258256288
800,22.2447653052,23.5408602199
79,31.0149537286,19.8397315854
809,36.4592725128,53.5054702133
294,19.4997539671,41.4653496401
762,40.8394088068,76.7302564305
602,24.4295104405,14.8240228559
315,14.8356607355,21.0613971941
672,35.8589010621,6.71708741129
805,32.2149692242,29.2406606045
1013,34.1429610161,58.3880720756
446,37.4232172234,45.2867517231
409,37.9916786721,49.7519282419
626,32.9320462634,46.8221159543
182,11.9230970588,68.6790342229
858,17.0037925801,9.21258772093
684,28.9740213892,53.3454060124
439,38.3159790827,20.9711303361
478,15.0987488655,-14.1529719449
1003,24.6183995351,37.7719410086
344,18.370303171,48.3306040897
944,41.0715589422,29.0901800051
154,33.5025680593,35.1074962551
391,25.4680700804,29.6042101571
693,18.87739057,58.5731392324
325,36.688038846,37.5965339564
440,48.7452945396,4.86818027481
1022,17.7586617861,63.2206643704
467,38.2240633233,63.3761566622
725,19.344925465,27.7164640933
795,52.1393487764,39.7239014593
817,32.7898049837,54.9434250305
159,22.2338271655,8.51322072058
765,23.8101906746,50.063145075
390,31.2433137332,44.2641023269
947,16.7677749988,9.15997163828
612,53.4067386927,10.9725887857
230,24.3681553523,23.2670351529
110,28.4169478135,23.575632444
17,26.2627450952,76.2618591727
210,31.8356198422,55.2895500773
986,21.4657815464,68.5286428785
855,35.273388531,43.0906444942
972,34.9494204912,45.1257844459
47,22.6181679267,43.9523262479
480,18.9374794434,71.2093621713
846,28.4755013456,84.1961822819
212,32.9467490666,44.6375037243
903,30.147652282,52.5573599217
594,22.3298137808,54.3990857561
484,22.4608128109,48.3358963905
1011,29.327667938,70.3773600508
1048,31.817282155,44.9619287232
918,16.993738981,12.9988350832
488,16.1831430703,24.0907417122
806,34.2722291473,43.6454739739
397,28.6016369807,73.6140517421
140,22.475912099,51.3713711273
214,15.5501552396,32.4546177104
793,41.098281101,78.3507644079
146,30.4468264445,32.9668183601
641,31.3879333329,43.9737572836
336,25.3452871134,86.0140495112
260,13.2430621334,25.3572735254
786,44.9051231348,65.4055781549
411,25.7427248663,15.7645521066
1015,32.5725619273,18.5501314845
209,36.7881239015,48.49722459
953,29.662707967,21.6025591305
119,31.8005312188,41.2227584106
830,41.157239463,78.5810958087
494,22.2266027008,30.2019413212
56,24.4988735527,37.9741544178
232,6.32709251978,11.4857609755
864,33.9268283061,-17.2280286702
339,37.0425568497,67.5900030478
191,30.237623782,39.1769812666
878,38.7556279316,64.1659002923
938,25.2640220732,49.0990310995
274,22.9359287037,66.7845017243
464,21.13624223,36.8928747525
369,12.871183629,22.6330474351
884,11.5030301984,58.6865958528
165,26.4520128074,54.2962328793
940,16.0232891258,62.3000570812
510,25.8573824553,50.0504424949
1032,31.3010392605,32.76666773
883,9.32692005103,45.5127800727
610,28.6117142911,0.173125056305
109,50.4290087051,18.0528438304
415,28.9087101704,33.5649703859
589,15.4208622696,33.0828014061
737,39.8043604382,53.1250261615
35,7.35644732508,62.0067167335
719,26.6975993454,24.9810516523
477,36.9005216827,32.5887941636
75,32.5685383773,46.7051863624
1016,30.3753439356,22.6391199603
170,5.23067818846,63.3612821234
908,20.5874997992,-11.1945713264
701,29.8691064121,57.4893378073
569,29.6157365805,38.745282001
384,31.2156002904,74.1051924184
650,27.3902171096,41.1289138456
665,23.5071688674,28.3041098345
507,26.65524334,58.3052276705
983,34.5816208037,57.1927835682
470,15.9195312849,60.9687668438
256,38.866309191,71.3811197506
506,32.6388409583,34.1899692599
917,32.3456099215,46.9934855966
656,29.9060272176,44.2730946637
46,27.5087185337,56.2695294599
658,18.3457775957,36.8200240315
924,24.6541328389,47.774982905
487,28.3226866927,7.28126994187
586,11.8136228049,-7.60947267851
329,23.2767713641,31.1862686279
607,20.7433221063,34.8496529502
326,28.4465005634,79.898991712
28,29.4542948863,62.7227082401
568,22.6321544533,27.8771133496
22,41.8813987223,79.7485611367
703,28.3110596958,56.1068235439
9,26.7047142417,36.1746767279
450,23.9694714568,-16.8498894131
275,18.9857433475,2.93272985146
152,15.2896288506,43.6507041189
139,26.0246916841,22.1435891314
158,18.6384037467,49.996770652
156,17.9420831065,81.3283654915
459,22.4335934317,32.5529109721
168,16.8158735448,67.0759370725
571,31.6483715604,37.5673629813
327,21.1490132543,43.9576068927
778,16.0490615509,41.8793671415
291,32.5742803621,31.8611514091
961,37.5289918016,23.6778898421
907,22.9790090829,21.3312952258
849,14.8789332065,14.0488712479
949,34.1070437308,65.1601999259
197,32.4019221478,72.9493037858
171,20.8672087721,85.1075954279
597,18.0634801006,15.72657595
549,35.8454417448,48.0315008924
670,20.1661258694,27.9371856846
580,25.4453718274,8.34436512959
771,38.229807677,24.8206536698
542,19.9584750143,30.0013755258
696,20.6329467747,73.6015756827
258,40.2853268148,68.8355094095
866,36.8422193983,-4.84635807857
773,32.8088826028,54.1283419078
768,27.3822108849,29.3982035741
108,33.3556904845,48.9225583602
7,26.206454539,53.2823330916
196,32.9096433999,79.2432092877
157,12.3902069423,45.7688199317
654,21.2190856893,20.0157136846
11,13.0598665021,29.1876580774
280,35.6502354877,25.9920852435
856,28.4555451554,45.6577381289
18,28.4570349486,-6.1046342652
721,18.1476717627,37.4316644077
187,27.2973974652,17.1182908789
880,31.6591213553,53.9638957969
418,20.9293678746,35.8027045472
33,29.492177727,36.8273311642
857,29.8622477667,62.8739268752
337,21.4927330525,4.64996874359
902,37.0442663982,59.3391266553
508,31.3853938703,47.9635943693
605,26.1637996598,88.3609641037
694,17.5744466652,30.3713711023
797,37.4047194123,86.770723061
238,16.8769665958,53.0602316604
262,20.9645572466,59.4388062584
1018,29.1691827787,42.6552623724
135,31.2368279814,83.0842262142
738,22.7816648868,11.3522041019
65,16.4446762332,15.092108662
141,23.6239332266,99.2366641263
537,15.2525096841,43.9608283309
226,31.3001962841,32.4681867732
54,24.0878530495,49.9212158793
282,28.7166259795,63.8564392271
266,26.2683004175,42.552444647
71,50.0270129195,27.0750664653
350,32.7895415184,11.5402986007
136,37.9502566646,20.4731795726
717,24.7455601737,15.8775179989
575,16.0555619325,8.72030165946
745,12.257747087,32.3407120277
836,25.7397675383,54.0327501632
677,20.7669940759,57.9832071556
965,23.9509061958,9.73727667383
122,32.3087630765,37.9955670395
414,20.2195227033,19.0769381115
905,19.1267437832,72.8114787722
743,16.1453012963,-16.5898680696
848,12.5352735291,35.6734790513
891,12.1752030423,46.3140166914
678,48.3901783276,33.5575955889
348,22.9736277089,36.3332948227
950,30.1415390108,20.5416543043
100,32.4015449878,51.5324195266
491,24.4066142913,10.037627136
67,29.9792621485,68.949730483
303,30.0347497381,94.029485049
570,29.9319524509,-9.24968911246
667,17.7076398951,22.841955271
234,32.7836486692,55.2238649604
997,22.4486898606,40.7368895804
881,24.4525790667,34.19295314
198,28.2713418529,29.7753150022
379,23.1912997887,42.5875724171
309,29.4792093679,33.2769053948
617,28.94815051,53.322694471
716,17.8762819247,23.7057556353
121,13.4050774418,42.5168316679
655,26.4162395718,11.9984138364
94,29.8029003849,56.1105224591
914,13.7708601165,53.388414661
600,13.1474826235,17.5874430009
567,27.7073832095,23.4172321144
127,20.0372797162,11.9547235157
407,46.4172136058,64.097959431
796,21.718413279,38.4579269716
832,34.7959737499,48.1564086431
70,30.5310621063,60.30147133
518,36.7961840283,49.2834741444
794,27.5033878091,12.9396574369
851,30.0895451389,54.8968860189
744,33.5065629901,24.3509037697
248,5.73215313143,32.5854413165
299,29.758794979,40.6837574939
354,12.1987518423,33.0838962198
1055,34.585513985,18.0677772851
860,16.4436473164,23.4371435256
201,32.5770770728,36.2224102148
368,31.9834475449,44.4743455694
511,19.9424776684,34.0694889018
442,24.0061364134,44.9039755034
218,30.2661139461,28.8392862067
840,35.5306401583,69.1703576532
1058,14.4917779446,29.0153232691
64,21.0053046961,32.0591202399
985,31.1380056436,28.3175392206
396,26.973649517,38.6781607761
129,23.8774690356,66.3845539008
217,8.37806516145,70.1757776285
172,27.9306225914,75.4681613058
1041,31.6341535526,21.8485204734
99,17.0460883273,44.7153967861
333,32.0024347814,87.6661989258
559,31.3062930656,38.7694914302
873,30.8689418486,12.7054579217
854,22.2933550265,-12.6287322021
24,15.0190608445,26.9292033421
432,27.4554355968,49.2293805545
479,28.8469040882,26.6343724367
990,23.6505882667,53.7588131379
13,33.8682894469,28.0686074954
603,25.5612338051,54.179489601
351,27.9422758726,47.3631354643
843,16.4380679384,24.6700265508
825,36.232456114,43.6747240297
648,35.2886838034,68.7418194507
72,33.248156005,70.7540484417
