"index","lat","long"
957,54.68,25.31
958,23.76,121
959,28.61,77.2
960,12.65,-8
962,12.65,-8
963,13.75,100.48
964,38,23.71
966,12.65,-8
967,11.55,104.91
968,39.91,32.83
969,9.03,38.74
971,39.91,32.83
974,41.71,44.78
976,38,23.71
977,-15.75,-47.95
978,14.66,-17.41
980,28.61,77.2
981,39.91,32.83
982,19.75,96.1
984,42.86,74.6
987,12.65,-8
988,-6.17,106.82
989,38,23.71
992,33.66,73.16
993,28.61,77.2
994,23.76,121
995,41.9,12.48
996,14.66,-17.41
998,28.61,77.2
999,9.03,38.74
1000,9.03,38.74
1001,11.55,104.91
1004,-1.26,36.8
1005,39.91,116.38
1006,35.68,51.41
1007,33.66,73.16
1008,23.76,121
1010,39.91,32.83
1014,52.5,-0.12
1019,35.68,51.41
1020,33.66,73.16
1021,-35.3,149.12
1023,39.91,32.83
1024,19.75,96.1
1025,54.68,25.31
1026,42.86,74.6
1027,34.03,-6.85
1028,34.03,-6.85
1029,35.68,51.41
1030,35.68,51.41
1031,39.91,116.38
1033,14.91,-23.51
1035,41.9,12.48
1036,12.65,-8
1037,14.91,-23.51
1038,17.25,-88.76
1039,-1.26,36.8
1040,-1.26,36.8
1042,28.61,77.2
1043,39.91,32.83
1044,39.91,32.83
1045,-15.75,-47.95
1046,38,23.71
1047,41.9,12.48
1049,41.26,69.21
1050,35.68,51.41
1053,35.68,51.41
1056,42.86,74.6
1057,34.03,-6.85
1059,-6.17,106.82
