"feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","estimate","z"
14.9356763356614,20.8609905852922,46.420159434091,5.140891034476,51.4134760197121,30.0804688816885,8.96433826842634,26.6824834141346,5.63737642033381,12.6626295714598,-66.589481564269,0
14.0487667683147,24.0886881652499,47.7430537608034,6.16210943678121,22.6391984591961,41.2287649731448,8.86532592407524,28.8002962383769,5.05449523804463,10.5129789374839,79.4277490886653,1
11.6651027513966,30.773684013631,50.9080847585797,7.20383286044706,36.9677125084715,44.9212529467933,4.23659053181679,37.4537463217479,5.97585305779486,5.89602027562666,1.42209843276899,0
14.6714758306896,36.0078633505193,28.3046377578936,4.48866862896713,30.625512902501,38.9640701470481,6.9685566182792,31.8719557269685,1.82760419923013,11.2830049910185,-4.43539706324345,0
12.3642342747627,34.681795702192,42.03992099264,4.30069711133541,36.0516967107552,22.3863255032297,9.19684804935218,27.0009575334669,5.07778670998311,5.80506863825353,30.3078830429941,0
21.2246570266026,31.9116752726901,40.1247121552956,5.40554401854522,19.0378159270975,41.0197927112769,6.6874935709513,26.2325125404834,5.195214513655,8.27557468256982,137.746609395822,1
15.9339682645314,30.4415315430541,20.1527629946616,4.272271736822,38.1496371932647,41.7776045670082,6.05448774586027,42.3593086951138,2.99069809522046,4.47505874968454,-95.0516817221803,0
15.4447892899293,35.0493920952384,47.9053634872638,6.65245187520316,26.0246838445226,41.2652660275841,8.77043971260372,32.7641706253134,5.80561353607464,9.51284074766505,86.6450473122721,1
21.5505491352824,23.5411798474325,34.4707632443776,5.55412092851569,32.6927831269926,36.845938250842,5.94190329057012,34.3710107729435,3.87269263514743,10.7692428005404,-16.3661015346989,0
15.2955454984104,38.667914691862,21.2260082554615,3.94186706991682,19.2782805131281,44.1893433157938,6.75631560860359,33.1895363437036,5.83964143856511,13.552457248428,29.4519926118353,0
11.1697985785606,37.0465481461385,39.6635096194453,5.97162865326416,33.5614420058556,31.6850090029104,5.6996647661536,28.3601218085359,6.28344552701748,11.4413481872783,7.67923497791699,0
14.89990490405,22.3632621256953,34.7757055905857,5.75473971532103,31.8114483970111,45.9707712557452,8.97095951956693,23.0293542435353,3.25197932842642,11.8436585680009,22.5828590013023,0
14.7823648612637,27.9037533715192,54.9514099375325,4.11395182325583,34.3851359487092,49.9009326358946,7.15285642424755,20.7069815703141,4.42869613463638,9.47568493367419,116.480752774121,1
10.5470571301176,28.1796255999094,44.6293867133158,5.1160665712824,40.4526670954929,44.3120960528874,5.72978272198338,24.3207188933018,3.17644357661142,8.99025506785366,7.85088605155208,0
12.7549145698306,37.5525913902266,38.0161894980235,6.81064409185023,32.9305650911823,19.9344145587266,5.84748934830953,36.6635858991423,3.00595073653218,9.79483147439239,-37.3520960548268,0
17.8671249918748,34.9359149664277,33.3833660854232,4.10524695044411,22.8968301461319,31.3691939652559,7.75412273261347,27.011037824288,5.68250165137718,11.9967791819646,72.1907517547073,1
8.27206411508192,35.6309758307477,46.1554948935888,4.57769822854083,37.6953630116976,48.2255304879125,6.62587415256314,14.595169728554,2.6643173400132,9.32945439477593,87.1858998389738,1
11.4936311740524,33.3993223416832,49.3747181380041,4.27273282895839,39.5584648999601,38.9643967104348,8.3040698021668,25.210118069722,3.25661069997562,10.9632701045101,41.2288744771069,1
11.7723924335945,32.7094914745961,35.8765308743402,5.11624334663093,25.837723219669,28.579804792397,6.38008806134683,15.8780883459899,4.17904041177817,7.69118301076785,85.9583314617704,1
10.8138345909635,30.8156255706301,23.7730370190589,6.15472595936655,34.2344412374757,40.7349641457424,7.74451674075622,29.72455136079,4.33495822976649,9.53200519338038,-51.4836931981209,0
16.1807199049636,40.5307446323202,31.7254118974657,3.34703028010165,24.6158273739377,43.3943581484406,8.69939022438474,34.6066690924236,4.66305747795606,8.00339834043057,68.663389646209,1
15.8599630272613,46.7257633269064,62.7667342535914,7.43980211622626,32.543088093359,32.2502230731825,6.09887637774246,33.5505973185382,4.57743386652041,11.4901713512127,107.764509366473,1
14.7128479493378,38.697040448069,40.3899283831959,4.32922611268767,29.3132446586951,32.2397253534794,6.01797281700519,25.6222286565372,3.87105946974119,7.07468658400909,81.5469701960198,1
14.7138331134562,33.9251187952656,56.4813733999639,6.2997003436938,38.7642912711852,44.4326116118103,10.4797144678367,26.9129085756686,3.76449324598151,12.100321670308,77.3322099962153,1
13.0137682404705,29.0307886311025,38.3549571302952,4.76996170520116,34.9860891263334,13.5575991792469,5.34409623630204,19.824817469838,4.6207421144309,10.749169420959,0.389246498251371,0
12.7328625641566,33.4857076325712,46.4109561808826,4.89617273189936,26.1893338115555,34.9624186260413,5.71365659544513,27.424654976402,4.32223785586536,12.65990331035,65.8870753572806,1
11.9489816159727,22.7744633869748,47.5125303334747,6.03153250851681,40.2517678950918,48.9963410556881,5.37875716743116,36.6825234477243,2.99389277022386,11.6335579367998,-48.9685309371187,0
12.6561358385458,17.6726846710694,49.5839380694972,6.10256300774395,26.6511808452256,48.0599216475089,10.2685449445277,30.2934311701884,5.01818650207876,14.2651120348742,37.4005083095997,1
13.6004508116552,20.1377484572108,55.1209489925439,5.53929525179235,31.3751244814741,43.5125898748937,7.35231287566944,30.4606810007219,5.52630850689276,8.81306689354156,51.7891026393635,1
18.6422417403665,31.7716805628536,42.0483510778391,4.28966230027198,39.5886988330718,44.0198955398199,9.67984535099203,26.930596818073,5.84649331846536,9.32928779695147,51.7116114351486,1
8.02580604791371,32.477179820011,40.8712068961592,6.99589143544838,35.6338433784418,38.757880235873,7.00296858961881,27.7445406082899,5.34520003712445,9.41371794204734,-7.46781451558873,0
13.3817044556119,29.3532219668125,44.6720521348565,6.66417511551418,49.7536761884578,30.056605894434,8.2447367702494,24.0400625856572,2.93410794797502,9.23231307244089,-34.7068405928111,0
14.6937633682706,37.7304808525582,47.4804657284881,3.77185316979014,28.036557501966,42.18584532629,9.74580637797166,18.2607022062458,3.4961974856279,11.3376680606567,149.856187980704,1
14.1906109960217,36.6829863005509,33.7905618049776,4.36154675380455,27.6021597604216,40.1438107715218,7.42492822741751,38.579726505556,4.38028822199466,7.25149024090234,17.7288410145436,0
17.3907045867145,18.8248547697769,46.5026745869913,4.37194993640058,32.9234979737098,32.7803194744678,8.73153743412757,25.4478894433853,1.24874382333903,10.5308742114598,37.3542467869756,1
16.9309922901214,38.3765478882453,26.2991106535874,4.03538270731525,23.4498430344391,45.8795960532963,10.0409742840163,18.6759015054831,4.11674365920637,10.0742346216666,116.963110844372,1
10.8445959425076,29.8445531506199,26.2718735999041,5.65388382247304,29.7284921158554,17.8279734422193,7.76085774621501,12.472586249857,3.92908433017292,8.49402456190367,26.3006397212362,0
14.6673553360288,28.2255260028788,36.7413321206807,7.3638400655821,35.6885380860163,53.1210153118027,8.93780077912431,25.9440444775993,1.17147451446715,13.865555536036,9.83320403894649,0
17.8423659161919,22.4732880892613,28.9041390557749,2.12890273674647,17.1642769383413,28.42826774972,2.86856937256549,32.2432283818332,3.95514735759916,5.71760706520121,34.5953492447944,1
13.7294537743795,21.7641986993304,41.7650727031628,5.69072255373024,26.451271288613,30.7098142807553,6.88740344480765,29.4152667162685,4.14339854657633,13.8417554074675,4.59855539304424,0
15.3874046054147,32.2417490364748,43.3103071698898,4.6997258883822,23.0036135914402,40.9127103195359,8.99056004704032,35.3591054388578,3.64859553264948,11.4369219467933,64.2920050480297,1
9.644909020945,40.9008430514036,24.2917418229467,4.14603386211039,48.2846023374277,42.7493370098391,8.53986978502929,32.0537025111207,2.85971302136816,3.56663124766351,-67.2829052144509,0
13.9795010000899,20.8103106304602,43.2679709348753,4.58951348198171,40.1692579644551,49.1586240135549,8.6177119349081,25.9896069793914,3.03234037067249,7.69965577462491,14.5287874491783,0
7.70731376092592,35.7599427998627,27.9722133262373,5.25640963116849,38.5310921398034,42.7877750164303,6.45236949685554,20.5061407589452,3.79637946055808,9.9575821857336,-14.5303629021185,0
16.3335769825509,29.1321248072136,40.3210222533222,4.7568950319408,47.9039541055001,31.5050394870012,8.39200411755034,25.5501753944929,4.75139773640432,10.956866125202,-32.0905336149446,0
13.4256454285289,23.7441829767316,30.4957043219108,4.1248075719576,26.8015564517608,37.6541521122388,5.57082083426381,34.0714208413606,5.57916761162916,7.66400080001435,-17.836880326885,0
13.5483218574104,15.4725956985575,30.9689713700545,4.9789101284009,21.9948041601305,44.2766727498431,7.22556165567599,30.8426447486258,5.60997159770815,11.2631640167166,-5.67342453871387,0
11.833825685862,19.6186754176428,30.6048974134844,3.72814400531247,31.1829594049507,32.309972069634,9.9285726188102,34.5394212056703,3.50281905509295,9.06839978986824,-59.3565387487747,0
19.3729579274931,17.3260211764229,43.3251306790385,4.25756414436971,30.0761658636969,44.2351083631392,7.82954098897099,24.2427209977944,3.58567418389578,14.1609306460571,48.5363422553241,1
14.552973394136,37.3686357689408,41.1844493578987,5.26048144502885,33.310307495939,40.279282696053,5.99547779837385,34.6722226629339,3.88591782018545,11.1066244354039,13.9083490669766,0
10.6814139021195,29.3422997321627,37.9980295571081,5.50122285139602,31.4313886169402,40.3842865099663,9.05506204339151,18.1813856260195,3.94716819193348,14.4180218204762,42.1014015894557,1
12.154509854728,37.3320663914982,44.050847691738,6.25430194807369,42.7110254467169,42.240609578037,4.97123404921168,34.5134708752674,4.37577041487158,6.31003525532805,-15.1616087581798,0
14.9723224597827,28.7897579780348,29.4257241550253,3.69973498805197,16.8444952160571,44.9353976228512,8.20305670418767,28.7246340078591,4.98049559026528,7.54672399019208,84.1409095711558,1
19.1989737701897,28.599162782046,51.5501956593227,5.79985476478304,33.6899068333255,40.3193725953166,9.60206193970506,14.3423341955268,3.46291488526019,14.6227429653504,126.031856036879,1
8.14947718874678,41.3059923942461,46.5589003937681,5.05767739082971,39.9439299259055,45.4195057715764,11.7026299857035,26.7054304127326,4.4976663108581,10.5458357221351,46.2084998571474,1
13.130032770965,42.079248975744,22.8474353488738,5.23536242610958,22.8648753262071,43.1766339659288,4.48240286620598,28.6574171620623,3.88207140598428,7.43473759989982,48.1607829976833,1
15.6177264653223,24.4102823882412,46.8186492248297,5.50754107200831,33.0658902000537,31.3466720630296,5.81039244148841,25.4374933594704,4.57691159312921,10.4019277741272,33.7119012758818,1
6.04469577037866,35.0033045091958,39.8351687897319,6.2446556733934,35.1979698005574,46.5826601998915,4.0996497455521,25.6700360754485,4.70297797612837,7.62532570593425,11.3392204378759,0
11.2258972248987,34.1564891943178,19.5082816749204,6.64756664471881,32.779786145106,40.1244356935747,7.12005704863167,18.8351303335441,5.86250246088146,11.0961661714547,-6.48030153846512,0
8.95247669505688,17.5495801605054,32.1203921077377,5.83246769269711,22.8464168072025,41.4782371788373,8.22338281765363,27.5738986866644,2.59738011174979,14.6597062720992,-23.1743059537026,0
13.784379001688,22.3131987993921,32.4722535508572,4.90860889362635,25.400975945986,39.248145243931,5.4823560408397,38.8792773320558,2.68154180539057,13.8909321565082,-54.4138818245626,0
14.7959676176157,22.8433581547618,46.3164816824063,4.36576007020757,35.1809048346014,39.481573520352,8.34452223461538,22.5363478969702,3.55095696912311,12.7002670128699,39.9563773770703,1
4.10788721815513,23.0058740896382,45.1724147305075,5.1427682845529,27.9143902967612,27.57833873812,8.98795050696034,32.025010133672,3.7236881673757,13.3526582855717,-36.9322142466546,0
14.7998766052076,41.9963121807009,37.5694289788652,6.05508973908872,27.8916022396164,24.3824460072446,5.67359435225493,27.8155172987085,3.74500669282436,12.6774716256422,41.2386477452809,1
12.9453000602626,50.4772630793988,33.2385201978609,6.60768843661802,31.4211633542156,14.9034596947486,10.3607417550396,22.0605211989362,4.7556362861399,10.3299311067648,58.456453275433,1
13.2893636623982,30.8865164128108,18.8690397263936,4.44774278954289,36.6584581156689,41.6780396554823,10.5643323005973,33.473044915966,4.83967447121486,10.3812471341835,-71.0296448573437,0
18.2516427538488,31.3630433376437,40.7045469465717,6.14878024594648,21.8539197657985,25.3686533367326,6.31252332101315,41.8270757897344,4.54227892277591,10.0666786098827,14.2039475682117,0
16.4385240098127,35.7500423734635,34.9329796636156,4.14850960797827,31.310606519474,47.9396852452811,5.41154701376674,18.8765540926805,4.50060994535134,9.70235834669711,91.7519911267391,1
14.7779988775882,23.9084708894776,61.7722012654916,7.11660714169497,28.462922692199,49.6511696570924,6.76134402164663,34.6434399728051,3.50962866732587,9.24572595163328,81.8691485420749,1
17.4468683664847,21.2961235429965,47.0025369885215,3.84604230826487,34.9183563057786,48.916306054088,9.85399842087434,23.2953910015432,4.66880336914592,10.446052824967,72.7261838824683,1
15.9422950890218,34.0024424057789,42.0986976205261,5.55722676843061,26.4461376399258,36.3079272737222,6.73637514868918,39.1568935938629,4.56380467702131,16.1052383484032,4.71403130779993,0
9.12149999091197,44.9394396891147,44.3013850776887,3.26241179764251,22.9003731833408,35.9997103006937,5.46492422768144,27.4858407878279,2.69327070143633,15.65331961298,84.0332566248332,1
12.52169711074,28.1994476776637,57.1221727686311,6.64086917011412,32.8421387979976,31.7414877307332,4.20342530140566,18.0983347893785,3.81279262119829,11.9225891854202,83.2685618481311,1
12.1035934370987,21.4885104156096,58.816062924938,4.39029595626325,13.3521045064672,33.9802977895255,7.52855040911055,3.27348033207555,4.94014957778672,11.0324452045439,243.92718466896,1
8.72210414432125,42.5832839862757,39.4273760136292,4.99098136298433,43.2906659045593,32.9175386538147,5.62050194173824,23.1470219304444,2.13189978060009,13.5460619620185,-14.8890779321925,0
13.8741651074027,23.7171706533473,37.5875626351201,4.45900573253087,28.4493540636862,43.5926843126508,4.66528650929071,36.5930367517713,6.35212784817435,11.7248344091306,-21.5653566444414,0
15.8218458009397,30.1620585328205,37.9315757384364,8.31276956148644,42.7306981389808,21.0440346522765,7.31237550293666,30.183005534019,3.02549879711751,10.8220485805024,-65.2146096009764,0
20.7391421599865,23.9779490101474,49.8563878056884,3.9270839087933,40.3082708253695,57.2536027447893,9.87776783848386,28.2856106214886,2.84987687540046,12.1213507141297,61.7845510334714,1
7.74231107602046,28.1863077940119,34.9879334882473,5.24841870449798,35.4570930996339,36.261566045214,5.72097214464118,46.255865066278,2.89386367178738,7.35130101207801,-111.383515973122,0
17.1735073675765,23.1268913005497,34.5115769912074,5.72323620584839,19.4870028736627,40.2512812299094,9.32790946627849,22.9856750496331,5.93427010452056,11.7684706701628,82.7779607187414,1
16.4599152241595,21.5086225071966,52.7064784666253,4.57981009700408,44.5482737120166,39.6588587781102,5.9823222370076,40.1957422745112,5.47412060763675,6.57221560031234,-38.5235758782741,0
11.5203135105243,29.91556629346,32.1205219648245,2.40077995142762,26.9243983321657,30.3476333497399,6.88537240347478,30.5501893557757,4.03080185788639,8.53214190150928,6.95675792731766,0
12.4047476606546,28.2671271236908,43.5738825818306,5.06731895342425,23.1889910828967,36.3591437027349,5.85652174293795,30.7678105781655,3.71088689015821,10.3942589750164,49.7774988217969,1
18.9323338787082,35.2552165216425,45.6065030522016,4.80376506306866,32.5710256988535,28.7663771644092,9.43411383100355,27.0595408571625,4.53623728395837,12.0674433834305,72.220872198891,1
